WKT,id,index
"POLYGON ((535233.166002427 173156.318648879,535090.880813388 173043.498812496,535125.97350756 172849.942035619,535303.352443173 172769.208879924,535445.634729488 172882.032044859,535410.540982909 173075.58503706,535233.166002427 173156.318648879))",5828,89194ad0317ffff
"POLYGON ((533314.976181083 172963.793944218,533172.648982073 172850.959104462,533207.734850151 172657.378404348,533385.149230425 172576.636867557,533527.473632606 172689.475247421,533492.386524071 172883.051750629,533314.976181083 172963.793944218))",5829,89194ad1cbbffff
"POLYGON ((521784.186565301 167368.023483477,521641.579022354 167255.018931639,521676.623097496 167061.23176071,521854.275938435 166980.453045077,521996.880521089 167093.460991228,521961.835198802 167287.244248945,521784.186565301 167368.023483477))",5830,89194ad8873ffff
"POLYGON ((511802.843948488 185598.416072012,511660.136074162 185485.663072801,511695.130793535 185292.01448546,511872.834542124 185211.123303253,512015.539534121 185323.879835529,511980.543659874 185517.524017071,511802.843948488 185598.416072012))",5831,89195dac187ffff
"POLYGON ((517542.795258005 177298.45590933,517400.157671302 177185.598824917,517435.178437743 176991.90244971,517612.8379206 176911.067453114,517755.472619361 177023.928025912,517720.45072322 177217.620107045,517542.795258005 177298.45590933))",5832,89194adb3abffff
"POLYGON ((551733.671487231 176288.804645722,551591.762421462 176176.147615863,551626.916713574 175982.814472992,551803.979368675 175902.139570675,551945.884193694 176014.798512409,551910.729897263 176208.130270644,551733.671487231 176288.804645722))",5833,89194e6c033ffff
"POLYGON ((535715.434100263 200075.529281008,535573.325886107 199963.181209228,535608.399684375 199769.997024307,535785.582940503 199689.165440774,535927.688313904 199801.517099405,535892.613271955 199994.696754839,535715.434100263 200075.529281008))",5834,89195db6b03ffff
"POLYGON ((544700.773676047 168491.664422012,544558.659210194 168378.822573551,544593.786912304 168185.298529114,544771.030688628 168104.620351167,544913.142422728 168217.46558876,544878.013112269 168410.985615273,544700.773676047 168491.664422012))",5835,89194ad7097ffff
"POLYGON ((525885.940936403 186112.261876886,525743.538670594 185999.606708898,525778.58373253 185806.12288959,525956.033291974 185725.296537978,526098.433607346 185837.95281674,526063.386690838 186031.433672948,525885.940936403 186112.261876886))",5836,89195da416bffff
"POLYGON ((518946.279012517 183057.060376477,518803.708183543 182944.312398172,518838.734462385 182750.707644812,519016.332667701 182669.854926332,519158.899866548 182782.606907644,519123.87275818 182976.207388419,518946.279012517 183057.060376477))",5837,89195da5a67ffff
"POLYGON ((536308.52562309 177992.82064084,536166.2983037 177880.092319776,536201.394773291 177686.614650387,536378.720096872 177605.869319633,536520.944706025 177718.601048144,536485.846769913 177912.074705303,536308.52562309 177992.82064084))",5838,89194ad04c7ffff
"POLYGON ((537058.317290379 180135.944710793,536916.119213348 180023.258574977,536951.217190759 179829.818878384,537128.514598876 179749.070322809,537270.709872342 179861.760361978,537235.610535498 180055.194897335,537058.317290379 180135.944710793))",5839,89194ad22c7ffff
"POLYGON ((535231.253045997 172269.257865771,535088.962412628 172156.422963599,535124.055429516 171962.853771147,535301.440072393 171882.123436596,535443.72778519 171994.961716852,535408.633775683 172188.526953698,535231.253045997 172269.257865771))",5840,89194ad0323ffff
"POLYGON ((518701.212917218 171793.284052046,518558.572205151 171680.331999016,518593.608083085 171486.565904256,518771.285901107 171405.75581244,518913.923753107 171518.7112454,518878.886647155 171712.47339036,518701.212917218 171793.284052046))",5841,89194ad8357ffff
"POLYGON ((547489.116698701 181768.93515957,547347.150820298 181656.345029805,547382.277357541 181463.046627736,547559.370961037 181382.34151361,547701.333985398 181494.934790293,547666.206260284 181688.230034298,547489.116698701 181768.93515957))",5842,89194e6f237ffff
"POLYGON ((515344.578753191 192156.944675349,515201.989771145 192044.329880449,515236.994215569 191850.81587648,515414.58890227 191769.920571781,515557.174886544 191882.538831461,515522.169186317 192076.048905451,515344.578753191 192156.944675349))",5843,89195dae51bffff
"POLYGON ((533499.573652997 160262.925383947,533357.17263648 160149.875062552,533392.265200445 159956.12543622,533569.759243746 159875.429828388,533712.159696454 159988.48527512,533677.066405072 160182.230612577,533499.573652997 160262.925383947))",5844,89194ac05a3ffff
"POLYGON ((529939.767294507 187992.386603379,529797.459935085 187879.790494109,529832.51966695 187686.374369127,530009.88759524 187605.558298302,530152.191967386 187718.157798779,530117.131368928 187911.569970071,529939.767294507 187992.386603379))",5845,89195da6e2fffff
"POLYGON ((540635.912027094 158617.861285868,540493.657533821 158504.829851461,540528.787118776 158311.140786707,540706.172252595 158230.487063036,540848.423816912 158343.521797331,540813.293149216 158537.206927976,540635.912027094 158617.861285868))",5846,89194ad5e77ffff
"POLYGON ((551520.156877504 175676.812182298,551378.239555483 175564.142428514,551413.393807823 175370.797368256,551590.465830856 175290.126785066,551732.379111062 175402.798583608,551697.22497505 175596.140272723,551520.156877504 175676.812182298))",5847,89194e6c02fffff
"POLYGON ((515657.065498032 189528.473973705,515514.466168496 189415.816034912,515549.473859197 189222.268703279,515727.082117944 189141.382740251,515869.678439457 189254.044258667,515834.669294635 189447.588621292,515657.065498032 189528.473973705))",5848,89195dae1a3ffff
"POLYGON ((540371.427326635 186963.248467716,540229.335917206 186850.698359132,540264.437848118 186657.384909449,540441.632221923 186576.625525408,540583.720727686 186689.179030969,540548.617763311 186882.488523712,540371.427326635 186963.248467716))",5849,89194e6832fffff
"POLYGON ((537286.854431979 187837.15964043,537144.709942877 187724.611731223,537179.795652564 187531.275954236,537357.02780745 187450.491755473,537499.172348898 187563.044607164,537464.083399729 187756.375904957,537286.854431979 187837.15964043))",5850,89194e69c47ffff
"POLYGON ((525789.611671929 190238.329462263,525647.230640763 190125.74480215,525682.278439289 189932.316706714,525859.709056144 189851.477558159,526002.085657356 189964.065378497,525967.036826463 190157.489390548,525789.611671929 190238.329462263))",5851,89195da4477ffff
"POLYGON ((519398.423793037 192263.126819901,519255.91127372 192150.537917473,519290.926510462 191957.066841522,519468.452734163 191876.186313314,519610.961589015 191988.777948361,519575.947884545 192182.247379205,519398.423793037 192263.126819901))",5852,89195da5447ffff
"POLYGON ((546929.816688276 165169.116647877,546787.731325269 165056.230397837,546822.870187936 164862.686917708,547000.096182051 164782.033705972,547142.178862103 164894.923340051,547107.03823101 165088.462801926,546929.816688276 165169.116647877))",5853,89194ad626fffff
"POLYGON ((528199.722950121 173337.630627659,528057.291969197 173224.773809769,528092.357379399 173031.140733048,528269.85505682 172950.368489175,528412.283033747 173063.228012408,528377.216428289 173256.85748093,528199.722950121 173337.630627659))",5854,89194adadd7ffff
"POLYGON ((511570.942159491 179660.07834522,511428.19327995 179547.219551649,511463.189612799 179353.486938675,511640.936482535 179272.616720177,511783.682624175 179385.478805314,511748.684633978 179579.207817481,511570.942159491 179660.07834522))",5855,89195dacb83ffff
"POLYGON ((552274.828462169 183132.389944113,552132.969919064 183019.857309005,552168.115553616 182826.616066343,552345.121206519 182745.917161811,552486.976997873 182858.458489147,552451.829930536 183051.693649791,552274.828462169 183132.389944113))",5856,89194e6f5b3ffff
"POLYGON ((533340.397162279 184491.249982373,533198.14348763 184378.607639859,533233.221199469 184185.182011419,533410.551975955 184104.402548737,533552.800393157 184217.048633117,533517.722571581 184410.470403658,533340.397162279 184491.249982373))",5857,89195da6937ffff
"POLYGON ((533856.969533717 177156.4122732,533714.680266355 177043.653874343,533749.765125198 176850.136833928,533927.140576435 176769.382267406,534069.427143466 176882.144119998,534034.340909757 177075.657065562,533856.969533717 177156.4122732))",5858,89194ad060bffff
"POLYGON ((533133.888059105 187424.0805977,532991.644296505 187311.491723841,533026.713793267 187118.106619713,533204.028056158 187037.314530062,533346.269095488 187149.906765699,533311.198446669 187343.287800375,533133.888059105 187424.0805977))",5859,89195da6d0bffff
"POLYGON ((524595.154153503 181550.94273686,524452.6967099 181438.203106389,524487.74567801 181244.642294692,524665.25323005 181163.825150531,524807.707828219 181276.568269996,524772.657700386 181470.125022925,524595.154153503 181550.94273686))",5860,89195da4a6fffff
"POLYGON ((553030.267658114 191467.581563817,552888.474659139 191355.192665776,552923.625737111 191162.088258317,553100.570976893 191081.376669002,553242.361961611 191193.769285039,553207.210932156 191386.870245377,553030.267658114 191467.581563817))",5861,89194e611b3ffff
"POLYGON ((512839.233833757 175348.736464341,512696.482886574 175235.810067992,512731.489766392 175042.029673191,512909.248833186 174961.179275921,513051.996921304 175074.108957897,513016.988801688 175267.88575163,512839.233833757 175348.736464341))",5862,89194ad904bffff
"POLYGON ((534846.142860068 191432.443725194,534703.963828893 191319.935557631,534739.040335179 191126.623327621,534916.296807299 191045.823679091,535058.472219239 191158.33490305,535023.395462474 191351.643203203,534846.142860068 191432.443725194))",5863,89194e6900fffff
"POLYGON ((555789.42449024 189677.663116233,555647.688433936 189565.265208042,555682.839748716 189372.161589284,555859.728183103 189291.459785157,556001.460471119 189403.860378809,555966.307997203 189596.960110155,555789.42449024 189677.663116233))",5864,89194e60303ffff
"POLYGON ((519321.776072674 164751.986963087,519179.09842548 164638.921317792,519214.135065573 164445.071415459,519391.850505998 164364.290670174,519534.52492858 164477.360880161,519499.487301466 164671.206909924,519321.776072674 164751.986963087))",5865,89194aca43bffff
"POLYGON ((513795.316037113 173668.856458233,513652.5749928 173555.904296348,513687.587143658 173362.108628208,513865.34174995 173281.269164418,514008.079986863 173394.224722741,513973.066427516 173588.016328044,513795.316037113 173668.856458233))",5866,89194ad9383ffff
"POLYGON ((521820.11787588 180682.840849292,521677.596644386 180570.069728917,521712.635216063 180376.46536667,521890.196200064 180295.636231686,522032.714729698 180408.410884758,521997.674846972 180602.011066458,521820.11787588 180682.840849292))",5867,89194ada6cfffff
"POLYGON ((509321.479176572 177660.22620643,509178.667974476 177547.31672474,509213.657840729 177353.534836016,509391.459868796 177272.666027767,509534.268130833 177385.578799568,509499.277303626 177579.357088986,509321.479176572 177660.22620643))",5868,89195d36427ffff
"POLYGON ((543741.013906427 167508.169584614,543598.872300557 167395.305682143,543633.99624325 167201.757526178,543811.263266975 167121.077795355,543953.402537896 167233.946212563,543918.277190113 167427.489866043,543741.013906427 167508.169584614))",5869,89194ad700fffff
"POLYGON ((537167.209026719 181328.420074021,537025.021246954 181215.758860801,537060.118654214 181022.336710947,537237.405203323 180941.580880774,537379.590175023 181054.245826599,537344.491405721 181247.66287011,537167.209026719 181328.420074021))",5870,89194ad267bffff
"POLYGON ((506438.391727517 178260.027159541,506295.526816947 178147.110671358,506330.510132506 177953.299575933,506508.361271108 177872.408782503,506651.226496442 177985.328742816,506616.241469518 178179.135649042,506438.391727517 178260.027159541))",5871,89195d3660fffff
"POLYGON ((533710.132875208 159100.413245404,533567.727894902 158987.343057248,533602.821244189 158793.580118249,533780.320126665 158712.890522795,533922.722053864 158825.963835011,533887.628151664 159019.723618756,533710.132875208 159100.413245404))",5872,89194ac2acfffff
"POLYGON ((517883.161162122 184429.339277379,517740.576000422 184316.608462396,517775.595235402 184123.011536838,517953.201678977 184042.149108113,518095.784485935 184154.883165475,518060.763422496 184348.476305427,517883.161162122 184429.339277379))",5873,89195dae997ffff
"POLYGON ((514601.775711891 193560.673251105,514459.180252469 193448.07771656,514494.181898164 193254.574354376,514671.779720236 193173.670702726,514814.372172377 193286.269713758,514779.36980973 193479.768900083,514601.775711891 193560.673251105))",5874,89195dae4abffff
"POLYGON ((540690.702196387 186995.036060382,540548.617763311 186882.488523712,540583.720727686 186689.179030969,540760.909158497 186608.421031786,540902.990688044 186720.971965336,540867.886690309 186914.27750131,540690.702196387 186995.036060382))",5875,89194e68327ffff
"POLYGON ((547380.831258796 180577.204978676,547238.858732824 180464.591516249,547273.993170199 180271.267721416,547451.102121393 180190.560718768,547593.072033843 180303.177378349,547557.935608619 180496.497843515,547380.831258796 180577.204978676))",5876,89194e6f34fffff
"POLYGON ((551633.257093536 180411.954220192,551491.376617107 180299.370901513,551526.534858352 180106.099163918,551703.572122635 180025.415107508,551845.447842109 180138.001608851,551810.290268445 180331.269273521,551633.257093536 180411.954220192))",5877,89194e6f1a7ffff
"POLYGON ((534276.0713649 173947.110573652,534133.771032248 173834.298992729,534168.860172192 173640.742787491,534346.250824319 173560.002190783,534488.548592144 173672.817681153,534453.458262559 173866.369788753,534276.0713649 173947.110573652))",5878,89194ad03cbffff
"POLYGON ((516051.414491564 178332.58191364,515908.75284744 178219.733504303,515943.770175439 178026.033665705,516121.450281151 177945.186588113,516264.109037799 178058.038504251,516229.090576224 178251.733991301,516051.414491564 178332.58191364))",5879,89194adb227ffff
"POLYGON ((508603.771796636 187054.652513506,508461.001464203 186941.90290656,508495.982825777 186748.238460858,508673.735722616 186667.327737035,508816.503107518 186780.080658567,508781.520563255 186973.740844275,508603.771796636 187054.652513506))",5880,89195dac04fffff
"POLYGON ((533256.441058451 194816.684897123,533114.25261664 194704.231102985,533149.330127035 194510.951432726,533326.597213878 194430.129386676,533468.783117528 194542.588193126,533433.704229113 194735.862907388,533256.441058451 194816.684897123))",5881,89194e696d3ffff
"POLYGON ((539475.133895347 164121.006084422,539332.88235189 164008.057992301,539367.996395931 163814.416627351,539545.361411487 163733.726319183,539687.609252925 163846.677267174,539652.495329537 164040.3153615,539475.133895347 164121.006084422))",5882,89194ad50cbffff
"POLYGON ((537276.086194404 182520.777366465,537133.90771323 182408.137509562,537169.004086755 182214.728950761,537346.279964296 182133.964778366,537488.455536764 182246.608197576,537453.358140416 182440.012227001,537276.086194404 182520.777366465))",5883,89194ad26cbffff
"POLYGON ((513569.04976999 169502.179405014,513426.28105777 169389.161328779,513461.300373964 169195.316740406,513639.089394286 169114.494018442,513781.855193431 169227.515782659,513746.834911964 169421.356858713,513569.04976999 169502.179405014))",5884,89194ad9acfffff
"POLYGON ((533162.657898388 200708.564128526,533020.502647717 200596.210250901,533055.562318502 200403.006636078,533232.778948876 200322.160622422,533374.931496331 200434.517847442,533339.870116634 200627.717738822,533162.657898388 200708.564128526))",5885,89195db4cc3ffff
"POLYGON ((536332.373256946 189513.620597444,536190.217371912 189401.090031735,536225.293399229 189207.759955913,536402.527121673 189126.964853991,536544.680612419 189239.499178242,536509.603014824 189432.825043326,536332.373256946 189513.620597444))",5886,89194e6910fffff
"POLYGON ((529079.597085829 184657.509645872,528937.254724224 184544.853943168,528972.317342578 184351.386518461,529149.723640869 184270.578921349,529292.063177385 184383.238070491,529256.99924071 184576.701370425,529079.597085829 184657.509645872))",5887,89195da4ca3ffff
"POLYGON ((516894.445095522 174571.114362859,516751.77957862 174458.201668578,516786.801920077 174264.456770521,516964.490429465 174183.629048287,517107.154132882 174296.544109647,517072.130890214 174490.284771566,516894.445095522 174571.114362859))",5888,89194ad9537ffff
"POLYGON ((527342.880883859 171772.95688539,527200.422210809 171660.06777201,527235.485752229 171466.40490752,527413.009190536 171385.635453757,527555.465362744 171498.527744476,527520.400503505 171692.186452442,527342.880883859 171772.95688539))",5889,89194adad6bffff
"POLYGON ((510849.825900666 188164.639574269,510707.113269701 188051.932031367,510742.103474445 187858.311801562,510919.807090575 187777.405312995,511062.51533152 187890.120843346,511027.524126426 188083.735943903,510849.825900666 188164.639574269))",5890,89195dac427ffff
"POLYGON ((512101.420373714 178529.674819438,511958.675025321 178416.800547773,511993.674449738 178223.058111747,512171.420749372 178142.193841625,512314.164059574 178255.071781048,512279.162874252 178448.810206147,512101.420373714 178529.674819438))",5891,89195dacba7ffff
"POLYGON ((555251.860556841 184609.820176027,555110.078745095 184497.330066328,555145.237164235 184304.153041681,555322.178645556 184223.470091228,555463.957626962 184335.963592793,555428.797957393 184529.136653062,555251.860556841 184609.820176027))",5892,89194e6e4dbffff
"POLYGON ((509310.044423972 174107.613910069,509167.208197894 173994.645057476,509202.200343529 173800.809093198,509380.030299386 173719.945524147,509522.863763805 173832.917645304,509487.870034023 174026.750067052,509310.044423972 174107.613910069))",5893,89195d36177ffff
"POLYGON ((535697.281937475 191221.743835393,535555.123987301 191109.239766223,535590.203437018 190915.93349243,535767.441670055 190835.133477433,535909.597530872 190947.642416869,535874.516573692 191140.944965317,535697.281937475 191221.743835393))",5894,89194e690afffff
"POLYGON ((539846.666654685 190748.250001776,539704.590831676 190635.766276406,539739.685917463 190442.497688871,539916.858561229 190361.717357786,540058.931691416 190474.20465709,540023.834870689 190667.468713645,539846.666654685 190748.250001776))",5895,89194e6805bffff
"POLYGON ((525216.996689627 174517.295547713,525074.509093907 174404.440146773,525109.562041305 174210.79009471,525287.103760293 174129.999511022,525429.588485203 174242.858328485,525394.534361941 174436.504313232,525216.996689627 174517.295547713))",5896,89194adae87ffff
"POLYGON ((518380.892603676 171761.144036559,518238.244791797 171648.189409531,518273.279441603 171454.41936483,518450.963131419 171373.607897212,518593.608083085 171486.565904256,518558.572205151 171680.331999016,518380.892603676 171761.144036559))",5897,89194ad8343ffff
"POLYGON ((522018.453785245 175084.19280452,521875.897884413 174971.325535974,521910.937715592 174777.64712766,522088.534662032 174696.840402231,522231.087653506 174809.710963738,522196.046645157 175003.385133302,522018.453785245 175084.19280452))",5898,89194ad85d3ffff
"POLYGON ((531208.249652326 183687.893789615,531065.947661969 183575.232359974,531101.01923893 183381.774610689,531278.394107591 183300.981943642,531420.693211567 183413.646399161,531385.620377383 183607.100711013,531208.249652326 183687.893789615))",5899,89194ad3653ffff
"POLYGON ((541824.362345539 167315.069231325,541682.178519095 167202.189943741,541717.294162743 167008.615268442,541894.594912736 166927.924220539,542036.775885593 167040.806946993,542001.658978873 167234.377317591,541824.362345539 167315.069231325))",5900,89194ad7207ffff
"POLYGON ((505188.130066128 187898.392859676,505045.292209843 187785.637162278,505080.258939906 187591.945492947,505258.065365825 187511.014772121,505400.900721255 187623.774610569,505365.932459751 187817.461625611,505188.130066128 187898.392859676))",5901,89195dad56fffff
"POLYGON ((549278.604815765 170134.738327625,549136.603551335 170021.959009687,549171.749698806 169828.515856496,549348.899138425 169747.857053393,549490.899318081 169860.64171312,549455.751236757 170054.079948797,549278.604815765 170134.738327625))",5902,89194e6d907ffff
"POLYGON ((508980.759484465 171410.228046122,508837.904223393 171297.215903287,508872.901945413 171103.336525092,509050.756318774 171022.472884347,509193.609308618 171135.488913866,509158.610677986 171329.365268728,508980.759484465 171410.228046122))",5903,89195d36e2fffff
"POLYGON ((550256.048119968 183521.08751984,550114.151949057 183408.5483611,550149.289617006 183215.301456757,550326.324622858 183134.597805015,550468.21787633 183247.140452323,550433.079059702 183440.383267127,550256.048119968 183521.08751984))",5904,89194e6f55bffff
"POLYGON ((546002.041792408 182801.229841696,545860.049687467 182688.648893749,545895.175234456 182495.344114708,546072.292815162 182414.625219735,546214.28168643 182527.209851946,546179.156210676 182720.509695028,546002.041792408 182801.229841696))",5905,89194e6f243ffff
"POLYGON ((529657.78151067 158986.398237235,529515.286725846 158873.301710069,529550.364320281 158679.486115487,529727.937540716 158598.771061354,529870.42935613 158711.87096715,529835.350920519 158905.68254858,529657.78151067 158986.398237235))",5906,89194ac03d7ffff
"POLYGON ((513404.710470024 185757.687566394,513262.037710239 185644.952144501,513297.035755674 185451.322463981,513474.707614665 185370.433291939,513617.378167255 185483.172802711,513582.380059511 185676.797901378,513404.710470024 185757.687566394))",5907,89195daea13ffff
"POLYGON ((549382.63216227 168667.783232201,549240.622169485 168554.969680433,549275.772162194 168361.495676036,549452.93363937 168280.838556267,549594.940663118 168393.654980375,549559.789355153 168587.125919672,549382.63216227 168667.783232201))",5908,89194ad644bffff
"POLYGON ((518491.005798041 172955.811814551,518348.364892069 172842.880880826,518383.398648186 172649.128342045,518561.072248097 172568.312583939,518703.708121777 172681.248616514,518668.673929249 172874.996465225,518491.005798041 172955.811814551))",5909,89194ad82afffff
"POLYGON ((531586.241493527 162732.997034108,531443.816551525 162619.974608289,531478.902249853 162426.233044342,531656.414142726 162345.516716341,531798.836237787 162458.542170098,531763.749286883 162652.280924033,531586.241493527 162732.997034108))",5910,89194ac048fffff
"POLYGON ((551837.841690896 174822.76147599,551695.930128629 174710.081001559,551731.085040665 174516.726433563,551908.151440007 174436.058021974,552050.059256686 174548.743302975,552014.904326258 174742.092399004,551837.841690896 174822.76147599))",5911,89194e6c14fffff
"POLYGON ((518823.8615561 177426.518394536,518681.252198696 177313.673090516,518716.277603625 177119.993618959,518893.913552189 177039.163688024,519036.520038895 177152.01246361,519001.493447747 177345.687698686,518823.8615561 177426.518394536))",5912,89194adb173ffff
"POLYGON ((539940.041327136 183967.817036226,539797.922589803 183855.212015733,539833.024948952 183661.853764515,540010.246933094 183581.10576005,540152.36266145 183693.715036658,540117.259343435 183887.068482766,539940.041327136 183967.817036226))",5913,89194e68a4fffff
"POLYGON ((508050.45230793 181083.999387986,507907.628384701 180971.139996786,507942.612290055 180777.383970294,508120.418413926 180696.490172768,508263.235750384 180809.351516239,508228.251274829 181003.103854597,508050.45230793 181083.999387986))",5914,89195dad987ffff
"POLYGON ((525671.221060011 185499.974099867,525528.808832022 185387.309115506,525563.853293627 185193.81484131,525741.311822468 185112.988699065,525883.721377134 185225.656843777,525848.67507627 185419.147970476,525671.221060011 185499.974099867))",5915,89195da4ec3ffff
"POLYGON ((537909.658921799 179925.637173111,537767.476583106 179812.954591546,537802.578567672 179619.521074913,537979.864846384 179538.775094966,538122.044652045 179651.462585356,538086.940835801 179844.892528832,537909.658921799 179925.637173111))",5916,89194ad2287ffff
"POLYGON ((526201.380507216 184370.849817659,526058.975125827 184258.169894572,526094.027460757 184064.665728988,526271.486262757 183983.845552486,526413.888473423 184096.528935271,526378.835135044 184290.02903944,526201.380507216 184370.849817659))",5917,89195da4e07ffff
"POLYGON ((547819.547091779 188884.917174884,547677.632778218 188772.45853415,547712.761175446 188579.257318171,547889.805059252 188498.518190226,548031.716313406 188610.978605947,547996.586667889 188804.176003115,547819.547091779 188884.917174884))",5918,89194e6a8b3ffff
"POLYGON ((530432.641202582 170900.179388734,530290.239105548 170787.289474252,530325.315049649 170593.646234764,530502.794195441 170512.896750338,530645.193402483 170625.790008364,530610.116353724 170819.429407393,530432.641202582 170900.179388734))",5919,89194ad1a87ffff
"POLYGON ((540986.603975409 174620.172140183,540844.452386007 174507.41769527,540879.564003054 174313.941877606,541056.828560959 174233.224479184,541198.977201799 174345.982264496,541163.864324581 174539.4541349,540986.603975409 174620.172140183))",5920,89194ad28cbffff
"POLYGON ((523413.419660239 178181.010111218,523270.915239279 178068.204768915,523305.960326583 177874.584188147,523483.510965618 177793.772671477,523626.012502032 177906.581334357,523590.966283953 178100.198193451,523413.419660239 178181.010111218))",5921,89194ada00bffff
"POLYGON ((516789.384464138 175152.322071763,516646.718344055 175039.420161417,516681.737751276 174845.683403712,516859.42400084 174764.852906333,517002.087502672 174877.757949357,516967.067161668 175071.490559753,516789.384464138 175152.322071763))",5922,89194ad95abffff
"POLYGON ((532716.961271507 191516.332523687,532574.736347696 191403.811129634,532609.805090766 191210.474588135,532787.10003502 191129.663351722,532929.321552578 191242.188146733,532894.251531896 191435.520640905,532716.961271507 191516.332523687))",5923,89194e69203ffff
"POLYGON ((544283.873009319 173473.684816693,544141.786867281 173360.928798186,544176.915744118 173167.474683829,544354.131984185 173086.780549132,544496.215278733 173199.53994644,544461.085180705 173392.990099759,544283.873009319 173473.684816693))",5924,89194ad2d33ffff
"POLYGON ((524576.917718211 174453.16785218,524434.414602486 174340.306858126,524469.465021609 174146.648733842,524647.019961807 174065.855671297,524789.520273703 174178.7200821,524754.46844924 174372.374138814,524576.917718211 174453.16785218))",5925,89194adae13ffff
"POLYGON ((527459.052633699 175628.990220144,527316.617291335 175516.165280254,527351.675592426 175322.553205592,527529.170535339 175241.770100937,527671.603081315 175354.598486644,527636.543569994 175548.20662695,527459.052633699 175628.990220144))",5926,89194ad122bffff
"POLYGON ((545782.303954365 178645.571622021,545640.284193382 178532.91556306,545675.414620864 178339.548061524,545852.566074803 178258.840553784,545994.58297558 178371.499912559,545959.451325389 178564.863437924,545782.303954365 178645.571622021))",5927,89194e6d08fffff
"POLYGON ((526017.371421753 196166.577417752,525875.033645811 196054.099437276,525910.072569165 195860.754280097,526087.450390906 195779.89111283,526229.785284321 195892.372521798,526194.745238527 196085.713669658,526017.371421753 196166.577417752))",5928,89195db5b2bffff
"POLYGON ((505197.021208436 190560.608598776,505054.199712113 190447.899186762,505089.164212909 190254.245036923,505266.951440296 190173.304299428,505409.770073549 190286.017135437,505374.804342491 190479.667285065,505197.021208436 190560.608598776))",5929,89195dad4a3ffff
"POLYGON ((527860.12394684 165316.384250136,527717.633106171 165203.385804276,527752.705117227 165009.637028573,527930.269173293 164928.889908559,528072.757151288 165041.891505856,528037.683935872 165235.637071848,527860.12394684 165316.384250136))",5930,89194ac3067ffff
"POLYGON ((548638.836258674 169183.883586737,548496.811286138 169071.078859486,548531.955579063 168877.608179807,548709.125875491 168796.947340229,548851.145901474 168909.759903018,548816.000398107 169103.225571419,548638.836258674 169183.883586737))",5931,89194ad669bffff
"POLYGON ((516171.894534505 183076.373771013,516029.265516819 182963.606753699,516064.281263138 182769.971137365,516241.927042238 182689.106529402,516384.552964661 182801.876904133,516349.535970337 182995.508461235,516171.894534505 183076.373771013))",5932,89195dae96bffff
"POLYGON ((544055.50755824 164879.012391927,543913.355999504 164766.103869981,543948.483457158 164572.523973739,544125.763555681 164491.856678197,544267.912224075 164604.76860272,544232.783684295 164798.344420329,544055.50755824 164879.012391927))",5933,89194ad46dbffff
"POLYGON ((509769.593164313 184213.28778777,509626.833247494 184100.496653449,509661.825347333 183906.806278647,509839.577422674 183825.910567862,509982.332808255 183938.704420749,509947.340773471 184132.391250107,509769.593164313 184213.28778777))",5934,89195dacedbffff
"POLYGON ((525756.364522429 176936.933806316,525613.900764924 176824.120631077,525648.951955391 176630.507610084,525826.467777338 176549.711461079,525968.92823928 176662.527605792,525933.876219234 176856.136952122,525756.364522429 176936.933806316))",5935,89194ada183ffff
"POLYGON ((533284.953846401 159649.314955012,533142.546844734 159536.253667441,533177.639675668 159342.493440457,533355.139064613 159261.798147816,533497.543048949 159374.862809997,533462.45040678 159568.619309622,533284.953846401 159649.314955012))",5936,89194ac0537ffff
"POLYGON ((511576.432730979 181435.504863941,511433.699322253 181322.674917537,511468.699604536 181128.963349848,511646.433348063 181048.086883277,511789.163553938 181160.920573703,511754.163219158 181354.626986838,511576.432730979 181435.504863941))",5937,89195dac81bffff
"POLYGON ((537937.962603519 194100.104256111,537795.866203822 193987.665031164,537830.953761206 193794.419587484,538008.139580725 193713.618218835,538150.233320783 193826.061001942,538115.143904154 194019.301684954,537937.962603519 194100.104256111))",5938,89194e6b303ffff
"POLYGON ((533741.935313152 173302.281393271,533599.619465173 173189.455167229,533634.706731448 172995.884069039,533812.111177959 172915.143297846,533954.424321021 173027.972968485,533919.335886765 173221.539996594,533741.935313152 173302.281393271))",5939,89194ad034bffff
"POLYGON ((530440.99205287 174449.425470182,530298.612875439 174336.598425424,530333.686341485 174143.005566625,530511.140330471 174062.243938109,530653.516688075 174175.074432041,530618.441877763 174368.663106238,530440.99205287 174449.425470182))",5940,89194ad117bffff
"POLYGON ((532371.737156345 179963.038638248,532229.436915641 179850.321552144,532264.516031138 179656.825698199,532441.896394098 179576.050779501,532584.194021787 179688.771065779,532549.113683751 179882.263192839,532371.737156345 179963.038638248))",5941,89194ad33c3ffff
"POLYGON ((531861.561738751 189955.191462523,531719.306586174 189842.638284047,531754.371365941 189649.271494985,531931.69264475 189568.461689688,532073.945073955 189681.0181231,532038.879060872 189874.380976474,531861.561738751 189955.191462523))",5942,89195da6cc7ffff
"POLYGON ((540030.048643806 175410.726214382,539887.880700443 175297.979898801,539922.98797536 175104.504224834,540100.264293972 175023.778876355,540242.428679906 175136.529136739,540207.320382514 175330.00071544,540030.048643806 175410.726214382))",5943,89194ad2e0fffff
